"PHEO"	"TN"	"TP"	"CHLA"	"DOP"	"DON"	"NH4F"	"NO2F"	"NO3F"	"PC"	"PO4F"	"DO"	"PH"	"SALINITY"	"WTEMP"	"Latitude"	"WIND_RATIO_BWI.15"	"WIND_RATIO_BWI.30"	"WIND_RATIO_BWI.60"	"PRECIP24HR_BWI.15"	"PRECIP24HR_BWI.30"	"PRECIP24HR_BWI.60"	"measurement_PAR.15"	"measurement_PAR.30"	"measurement_PAR.60"	"Station"	"qPCR.ct"	"WaterColumnPosition"	"cruise_id"	"SampleDate"	"LinearTime"	"DayLength"	"FallPeak"	"Discharge_Susquehanna.15"	"Discharge_Sum.15"	"Microbial.Clusters"	"Habitat"	"StatName"	"InvSimpson"	"FaithsPD"	"Observed.ASVs"
"SB050817TAWCSCB42CD26BR1TR1I327"	-0.598243319928107	0.541515283814173	-1.06569241871203	-0.937854740738221	0.237159965912422	0.311863413616861	1.2570082020326	0.252466679547016	0.0330377432850376	-1.10502829257879	-0.81712963104784	-0.927053245394647	-1.37451757717015	-0.118745555793194	-1.65361284960816	0.738922137208298	41.8260140683517	75.7351731156961	124.642693636679	6.4	11	26.66	573.9599609375	1160.16695308685	2220.99581813812	"CB4.2C"	NA	"lower"	"19"	"2017-05-10 00:00:00"	1.38476217656012	0.749122041661236	-0.662432009112861	1282657.7570922	1717095.36125886	"M.2"	"H.1"	"2"	38.1866690719617	50.592914	277
"SB060517TAWCSCB71D20BR1TR1I383"	0.313335034427664	-0.814762333246585	-0.894858774005258	-0.231201797293036	-0.45645930777947	-0.426604150316987	-0.508066076562273	-0.589029677709724	-0.350981648516797	-0.192954837332762	-1.04574933748604	-0.237014999118062	0.154640065895444	0.415074352681326	-0.586154629758902	-0.610590400341629	64.8227508461358	111.091488387346	190.230757161924	7.02	12.72	23.72	567.331624984741	1134.92052745819	2284.81241798401	"CB7.1"	NA	"lower"	"20"	"2017-06-07 00:00:00"	1.46110159817352	0.970281264496135	-0.241979891246735	628945.833333333	988213.710526316	"M.1"	"H.2"	"5"	42.5132014665701	51.971754	306
"SB060517TAWCSCB54D25BR1TR1I368"	-1.59738588018459	0.0416198638732804	-0.781366237973299	1.5501719368693	-0.889953576130064	-0.110021700066933	-1.37910927176345	-1.2874412064342	-0.363598302046221	1.37828687060658	-1.07348164200219	1.50427869747191	2.21965637020625	-1.14307664003519	-0.0461097465955738	-0.447045831042199	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB5.4"	NA	"upper"	"20"	"2017-06-06 00:00:00"	1.45903538812785	0.967058112170775	-0.254555706446933	618510.416666667	979575.273026316	"M.1"	"H.3"	"5"	64.5731017799249	49.867902	295
"SB060517TAWCSCB54D25BR1TR1I377"	-0.0400164330416435	-1.38240386339743	-1.05751183445271	-0.401812525132724	-0.569838090372336	-1.33278013504835	-0.239815689098729	-0.839674365303407	-0.354924352744742	-0.892181512364423	-0.779245724008878	-0.333393580464205	-0.0316034931958788	0.513351916585231	-0.709340412961259	-0.447045831042199	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB5.4"	NA	"lower"	"20"	"2017-06-06 00:00:00"	1.45903538812785	0.967058112170775	-0.254555706446933	618510.416666667	979575.273026316	"M.1"	"H.2"	"5"	40.33683422185	53.037527	313
"SB060517TAWCSCB71D20BR1TR1I374"	-1.59738588018459	-0.681002183762764	-3.31318966026779	0.623398980300215	-0.989182366939117	-0.26003417960529	-1.37910927176345	-1.09858256501801	-0.362021220355043	0.438983170763422	-1.5545303089306	0.956783563102227	1.64458853862603	-0.448226848932485	-0.191904853218306	-0.610590400341629	64.8227508461358	111.091488387346	190.230757161924	7.02	12.72	23.72	567.331624984741	1134.92052745819	2284.81241798401	"CB7.1"	NA	"upper"	"20"	"2017-06-07 00:00:00"	1.46110159817352	0.970281264496135	-0.241979891246735	628945.833333333	988213.710526316	"M.1"	"H.3"	"5"	35.7705796127531	42.297494	209
"SB060517TAWCSCB61D11BR1TR1I370"	-1.59738588018459	-0.306760740555341	-1.13270491347333	1.05668134608981	-0.442787057134445	-0.416955051735927	-1.37910927176345	-1.56111184438181	-0.363598302046221	0.968615917536039	-1.5545303089306	1.29532345388112	1.61844909173602	-0.680794271250584	-0.0834311482389002	-0.743744584259966	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB6.1"	NA	"upper"	"20"	"2017-06-06 00:00:00"	1.45882800608828	0.966725600178203	-0.255815585842798	618510.416666667	979575.273026316	"M.1"	"H.3"	"6"	40.6256064413331	43.399521	226
"SB060517TAWCSCB73D12BR1TR1I385"	-0.535389334609519	-2.35431462154066	-0.939638556973408	-0.34209117795124	-0.429220281891429	-2.29893579402669	-1.28418308530763	-1.09858256501801	-0.362809761200632	-0.861732309741282	-0.347826869215836	0.412528044912245	0.368112215497197	1.86559467543088	-0.842829174652734	-1.40490367876387	104.777526587069	137.557333947497	209.444056896484	1.86	8.67	23.72	622.622234344482	1233.86174678802	2237.54282188416	"CB7.3"	NA	"lower"	"20"	"2017-06-14 00:00:00"	1.48065068493151	0.992618817531771	-0.121276061454139	739393.75	945356.916666667	"M.2"	"H.2"	"7"	77.3182331705245	66.097093	345
"SB060517TAWCSCB62D9BR1TR1I371"	-1.59738588018459	-0.275426847666469	-1.28523355705586	0.967452863405405	-1.19555475438109	-0.209041122844162	-1.37910927176345	-1.2874412064342	-0.365175383737399	0.829048472015258	-1.10241519965058	1.34067808039695	1.579239921401	-0.767156815787066	-0.116044339460655	-0.886262595408274	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB6.2"	NA	"upper"	"20"	"2017-06-06 00:00:00"	1.4586301369863	0.966406810867296	-0.257017267725929	618510.416666667	979575.273026316	"M.1"	"H.3"	"6"	41.5036454747325	45.816239	225
"SB060517TAWCSCB62D9BR1TR1I380"	-0.879590540864147	-0.855951410645799	-0.981840835235299	0.0626368851207712	-0.754873449347311	-0.58145515600043	-0.571110264731776	-0.700729233750955	-0.35650143443592	-0.0953407908999379	-1.35125105765011	-0.251593271926722	-0.263591084344717	0.327224612105308	-0.572932508464652	-0.886262595408274	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB6.2"	NA	"lower"	"20"	"2017-06-06 00:00:00"	1.4586301369863	0.966406810867296	-0.257017267725929	618510.416666667	979575.273026316	"M.1"	"H.2"	"6"	45.4144850743662	52.85363	308
"SB060517TAWCSCB63D10BR1TR1I372"	-1.59738588018459	-0.61893412427893	-1.27584664708643	0.890671027208613	-0.629386511967654	-0.416955051735927	-1.37910927176345	-1.56111184438181	-0.363598302046221	0.762061419752655	-1.5545303089306	1.29370364579126	1.37012434628092	-0.687947471512676	-0.124801581284798	-0.991773864210612	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB6.3"	NA	"upper"	"20"	"2017-06-06 00:00:00"	1.4585502283105	0.966277645572876	-0.257502449825509	618510.416666667	979575.273026316	"M.1"	"H.3"	"6"	33.4277975886624	39.426417	189
"SB060517TAWCSCB63D10BR1TR1I381"	0.0308940572660773	-0.891106905110271	-0.720988697900058	-0.0370961882138791	-0.754873449347311	-0.936413236711109	-0.132504090041856	-0.623872699870489	-0.356895704858715	-0.0805577109734281	-1.11736808906039	-0.267791352825234	-0.381218595349763	0.493060796720457	-0.55856026938055	-0.991773864210612	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB6.3"	NA	"lower"	"20"	"2017-06-06 00:00:00"	1.4585502283105	0.966277645572876	-0.257502449825509	618510.416666667	979575.273026316	"M.1"	"H.2"	"6"	45.5476553860319	52.271433	331
"SB060517TAWCSCB53D25BR2TR1I367"	-0.0503414937263291	0.212477800656965	-0.588659339796446	-1.15172584657166	0.989068062185236	0.868322380593477	0.469814719394304	0.0506192840560826	-0.230334899141683	-0.493258664158431	-0.572579495257569	-0.441110818439305	-0.590334170469845	0.444869842897151	-0.760561950813729	-0.292879106678167	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB5.3"	NA	"lower"	"20"	"2017-06-06 00:00:00"	1.45870243531202	0.96652346478659	-0.256578237613646	618510.416666667	979575.273026316	"M.1"	"H.1"	"5"	49.4885960190728	55.388234	301
"SB060517TAWCSCB61D11BR1TR1I379"	-0.732994232065503	-1.14646814153782	-1.50693713159043	-0.63916737472119	-0.979928612561801	-0.921480680179811	0.117125727323845	-0.416061121301456	-0.332056668222662	-1.19532071433021	-1.10241519965058	-0.364979838216302	-0.294087105716396	0.191076278192827	-0.623682246652949	-0.743744584259966	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB6.1"	NA	"lower"	"20"	"2017-06-06 00:00:00"	1.45882800608828	0.966725600178203	-0.255815585842798	618510.416666667	979575.273026316	"M.2"	"H.2"	"6"	35.0081306128728	52.912017	310
"SB060517TAWCSCB53D5BR1TR1I352"	-0.344185982062424	0.464704607182984	-0.993549945214196	1.53261109100526	-0.961564655885571	-0.154336388984549	-1.06509683304383	-0.743424539452428	0.0724647855644868	1.15770668004173	-1.07348164200219	1.26778671635365	1.76221604963107	-1.33668324154914	-0.181076423942108	-0.292879106678167	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB5.3"	NA	"upper"	"20"	"2017-06-06 00:00:00"	1.45870243531202	0.96652346478659	-0.256578237613646	618510.416666667	979575.273026316	"M.1"	"H.3"	"5"	52.4165375778132	51.594666	300
"SB060517TAWCSCB73D12BR1TR1I376"	-1.59738588018459	-0.624949411479502	-1.21163625283802	0.203715226406855	-0.961564655885571	-0.437896086549052	-1.37910927176345	-1.2874412064342	-0.365175383737399	0.687324957790559	-1.5545303089306	1.02805511905568	1.08259043049081	-0.0947700184414114	0.342801968475556	-1.40490367876387	104.777526587069	137.557333947497	209.444056896484	1.86	8.67	23.72	622.622234344482	1233.86174678802	2237.54282188416	"CB7.3"	NA	"upper"	"20"	"2017-06-14 00:00:00"	1.48065068493151	0.992618817531771	-0.121276061454139	739393.75	945356.916666667	"M.1"	"H.3"	"7"	48.9183644952733	47.447969	251
"SB060517TAWCSCB31D13BR1TR1I357"	1.19187168405469	1.27341092278084	-0.00886449510031492	-0.7581628030453	0.161692271928976	0.600217143272944	1.54187098976029	1.02572483561745	0.245155230748474	0.454101198879107	-0.208138835159315	-1.44269215399726	-1.63591204607026	-1.45145627643641	-0.930234846058021	1.58463834145731	71.9221098204948	117.560614499329	195.095282670779	6.46	12.72	23.72	619.324831008911	1127.7999830246	2285.47626686096	"CB3.1"	NA	"lower"	"20"	"2017-06-08 00:00:00"	1.46400875190259	0.974539203923209	-0.224217171547404	650104.166666667	1007211.41885965	"M.2"	"H.1"	"1"	35.3922654296746	45.231886	229
"SB060517TAWCSCB22D11BR2TR1I356"	1.61648391923089	1.72954026095798	0.4128363611345	0.0487533270561482	-0.787689009527754	0.291049860441895	1.14828464123926	0.67859555256013	2.53823200972124	1.10119237291114	-0.317773624970993	-0.578794506076652	-1.37451757717015	-2.08767488033914	-0.6193203520508	1.72373603247971	71.9221098204948	117.560614499329	195.095282670779	6.46	12.72	23.72	619.324831008911	1127.7999830246	2285.47626686096	"CB2.2"	NA	"lower"	"20"	"2017-06-08 00:00:00"	1.46409817351598	0.974665027089636	-0.223669588832185	650104.166666667	1007211.41885965	"M.1"	"H.1"	"1"	50.2347691713348	50.124175	289
"SB060517TAWCSCB44D31BR1TR1I363"	0.726457790570049	0.740061755057031	-0.333495463371819	-0.52157189298707	0.617028322747618	0.90449546382624	1.21687521384481	0.385526321191366	-0.227180735759327	-0.0443964454493054	-0.389848131118134	-0.894657083597624	-1.11312310827005	0.0990925408889496	-0.94236873334235	0.414258061649525	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB4.4"	NA	"lower"	"20"	"2017-06-06 00:00:00"	1.45910578386606	0.967170609969697	-0.254127942601447	618510.416666667	979575.273026316	"M.2"	"H.1"	"3"	50.3905057159465	58.841431	325
"SB060517TAWCSCB44D5BR1TR1I353"	0.378973029599128	0.840686091890145	-0.187635207187595	1.90107661581322	-0.201397514849473	0.615676658293452	-1.24183648177005	0.127148431112115	-0.0749923525606531	1.62732035885948	-0.899686753831773	1.72133298151196	2.28500498743128	-1.43326053379971	-0.114934735296459	0.414258061649525	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB4.4"	NA	"upper"	"20"	"2017-06-06 00:00:00"	1.45910578386606	0.967170609969697	-0.254127942601447	618510.416666667	979575.273026316	"M.1"	"H.3"	"3"	46.0644487067242	44.58887	265
"SB060517TAWCSCB51D33BR1TR1I364"	0.203993897659039	0.329231896172476	-0.682007023972889	-0.734189997698837	0.525678300891387	0.590668711022208	1.03932035284406	0.252466679547016	-0.222449490685793	-0.9738296805754	-0.308014066922292	-0.740775315061766	-0.851728639369946	0.163628549283875	-0.905836130259676	0.279870319652986	55.4161416507335	102.326885994665	182.866673739718	7.49	12.72	23.72	582.838307380676	1134.92052745819	2335.87360572815	"CB5.1"	NA	"lower"	"20"	"2017-06-06 00:00:00"	1.45901445966514	0.96702463039395	-0.254682869882219	618510.416666667	979575.273026316	"M.2"	"H.1"	"4"	40.0969529573978	48.793975	261
"SB060517TAWCSCB43CD27BR1TR1I362"	-0.491021060043111	0.553459997385238	-0.830005511136689	-0.994906047742096	0.556667615805869	0.646387424364686	1.27653057941154	0.515134869960707	-0.153057896273962	-1.56014868219573	-0.434355410781396	-1.08093501393051	-1.17847172549507	0.0335369394989004	-0.978508512735963	0.611178787587511	64.8227508461358	111.091488387346	190.230757161924	7.02	12.72	23.72	567.331624984741	1134.92052745819	2284.81241798401	"CB4.3C"	NA	"lower"	"20"	"2017-06-07 00:00:00"	1.46130898021309	0.970595745291513	-0.240715390496769	628945.833333333	988213.710526316	"M.2"	"H.1"	"3"	41.6903188278348	51.742303	280
"SB060517TAWCSCB42CD26BR1TR1I361"	0.493340628450759	0.851132008010615	-1.00929881289131	-0.734189997698837	0.344553176206605	1.1056354881871	1.31455624065923	0.50694275221442	-0.0718381891782972	-0.601191294508653	-0.725982691915427	-1.22671774201711	-1.37451757717015	-0.0811133755381709	-1.03198163740939	0.738922137208298	64.8227508461358	111.091488387346	190.230757161924	7.02	12.72	23.72	567.331624984741	1134.92052745819	2284.81241798401	"CB4.2C"	NA	"lower"	"20"	"2017-06-07 00:00:00"	1.4614897260274	0.970868490040018	-0.239612969280495	628945.833333333	988213.710526316	"M.2"	"H.1"	"2"	49.0200554702857	51.888793	245
"SB060517TAWCSCB33CD24BR1TR1I359"	-0.598243319928107	1.02612730154258	-0.404042771412723	-1.79088255669933	0.412626858362801	1.06842179492031	1.68333405392846	0.390800183723301	-0.140046972321744	-1.40693735646727	0.0476426498948726	-1.44809151429676	-1.63591204607026	-0.360080736863309	-1.17025557595887	1.2292334378816	64.8227508461358	111.091488387346	190.230757161924	7.02	12.72	23.72	567.331624984741	1134.92052745819	2284.81241798401	"CB3.3C"	NA	"lower"	"20"	"2017-06-07 00:00:00"	1.46190258751903	0.97148679919384	-0.23709365025683	628945.833333333	988213.710526316	"M.2"	"H.1"	"2"	64.2340707808475	58.013695	325
"SB060517TAWCSCB33CD5BR1TR1I354"	1.34425267232141	1.33186123680503	-0.253944175888343	2.14898910246775	-1.41718032772643	0.0195682309964238	0.318230792323561	0.498608978276074	1.09204809891104	1.49758681795204	-0.545442080347586	1.25698799575464	1.50082158073097	-1.97116343098591	-0.416034092961726	1.2292334378816	64.8227508461358	111.091488387346	190.230757161924	7.02	12.72	23.72	567.331624984741	1134.92052745819	2284.81241798401	"CB3.3C"	NA	"upper"	"20"	"2017-06-07 00:00:00"	1.46190258751903	0.97148679919384	-0.23709365025683	628945.833333333	988213.710526316	"M.1"	"H.3"	"2"	40.6343117341131	45.585374	239
"SB060517TAWCSCB32D10BR2TR1I358"	-0.486585743383253	1.13114561780244	-0.396039772405033	-0.937854740738221	0.445687084080889	0.541309711246884	1.71492771154434	0.916504342827108	0.0835043574027325	-0.71731290060868	-0.288861607715882	-1.48588703639329	-1.5052148116202	-0.965258318172647	-1.10190425406225	1.46435241112747	71.9221098204948	117.560614499329	195.095282670779	6.46	12.72	23.72	619.324831008911	1127.7999830246	2285.47626686096	"CB3.2"	NA	"lower"	"20"	"2017-06-08 00:00:00"	1.46393264840183	0.974431878051119	-0.224683143644044	650104.166666667	1007211.41885965	"M.2"	"H.1"	"2"	74.257723716521	54.482736	346
"SB062617TAWCSCB44D31BR1TR1I363"	0.124647236862617	0.868403753736596	0.994468732030661	-1.79088255669933	1.08208997019748	1.10357864445646	1.36030510051324	-0.743424539452428	-0.261482262542448	-0.622045419192939	1.16320162058624	-1.47778799594403	-1.2438203427201	-0.0188983189163482	-0.658799132801432	0.414258061649525	319.486065952947	409.74802757491	498.010597189388	3.82	6.31	21.29	641.779518127441	1250.0261516571	2336.42564868927	"CB4.4"	"19.21025614"	"lower"	"21"	"2017-06-26 00:00:00"	1.51388888888889	0.996194698091746	0.0871557427476577	492187.5	593268.395833333	"M.3"	"H.1"	"3"	60.5910401065069	62.479829	299
"SB062617TAWCSCB43CD27BR1TR1I362"	-0.598243319928107	0.843129079275244	0.912826284058026	-1.41411648780055	0.646435999271436	1.01183113989854	1.45475711694626	-0.743424539452428	-0.365175383737399	-0.767232049440054	1.08621577458635	-1.49803559706717	-1.30916895994512	-0.136085520537757	-0.624276682190124	0.611178787587511	317.030458630716	412.707989138431	502.041960890713	3.82	6.25	21.29	640.238693237305	1291.44959259033	2342.03764057159	"CB4.3C"	"19.66"	"lower"	"21"	"2017-06-27 00:00:00"	1.51608257229833	0.994898813708598	0.100877898873955	481483.333333333	584160.947916667	"M.2"	"H.1"	"3"	70.9979251979252	61.872119	298
"SB062617TAWCSCB53D25BR1TR1I366"	-0.598243319928107	0.154327338577796	0.0980637745334889	-1.66232686901595	0.689629253655718	0.408400790800683	0.967390756390775	0.298791321325001	-0.332845209068251	-1.37653086576257	0.48467244661397	-1.33200526785743	-1.11312310827005	0.0393728166955408	-0.326663634765275	-0.292879106678167	319.486065952947	409.74802757491	498.010597189388	3.82	6.31	21.29	641.779518127441	1250.0261516571	2336.42564868927	"CB5.3"	"19.62723795"	"lower"	"21"	"2017-06-26 00:00:00"	1.51350076103501	0.996404280519224	0.0847260866732805	492187.5	593268.395833333	"M.3"	"H.1"	"5"	49.5160560315517	62.951229	325
"SB062617TAWCSCB31D13BR1TR1I357"	2.00263903704471	1.76764094271145	1.19808948050652	-0.20507097015638	-1.03618897638457	1.43380680517333	1.57566780067499	0.531112184584079	0.584227794351737	1.67640240259724	0.638060906764208	-0.63278810907169	-1.11312310827005	-1.80116456062798	0.340549788054354	1.58463834145731	357.13302273328	457.43556304261	548.679850831127	3.82	5.68	21.29	642.551719665527	1294.72019577026	2404.96863269806	"CB3.1"	"17.3800277"	"lower"	"21"	"2017-06-28 00:00:00"	1.5187899543379	0.993038919014919	0.117786694162293	473414.583333333	576218.885416667	"M.3"	"H.1"	"1"	24.9872734210505	50.328029	298
"SB071017TAWCSCB73D12BR1TR1I419"	-0.752809319977163	-2.12391605736369	-0.643985799189204	-0.531419036257924	-0.691015525671444	-1.78157956651104	-1.0423793459011	-1.09858256501801	-0.966873739174059	-0.968220521150807	0.0983978572759159	0.557230900938947	0.568514641653943	1.86800157155869	-0.622691324345813	-1.40490367876387	266.954347011438	572.68950154685	801.119138885401	6.87	11.74	20.41	704.736980438232	1322.62945556641	2517.54510784149	"CB7.3"	NA	"lower"	"22"	"2017-07-17 00:00:00"	1.57100076103501	0.902131896254171	0.43146035943161	329735.416666667	422096.93720874	"M.2"	"H.2"	"7"	96.650870169999	56.340519	350
"SB071017TAWCSCB73D12BR1TR1I410"	-1.59738588018459	-0.81641118048734	-1.09049112271786	0.850249795722289	-0.569838090372336	-0.614479722443828	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.475430866984321	-1.5545303089306	0.70409350108545	1.18714821805085	0.35010423198212	1.06044251266266	-1.40490367876387	266.954347011438	572.68950154685	801.119138885401	6.87	11.74	20.41	704.736980438232	1322.62945556641	2517.54510784149	"CB7.3"	NA	"upper"	"22"	"2017-07-17 00:00:00"	1.57100076103501	0.902131896254171	0.43146035943161	329735.416666667	422096.93720874	"M.1"	"H.3"	"7"	30.5190931067665	51.558799	278
"SB071017TAWCSCB72D20BR1TR1I409"	-1.59738588018459	-0.653761614720995	-1.3330100933457	0.648222160731644	-0.722655991966483	-0.311023364107672	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.79918881570891	-1.5545303089306	0.98917972489925	1.55310047451099	-0.335381724206535	1.61961379465512	-0.991773864210612	266.877574284536	656.933673940894	794.491007888391	7.49	11.31	19.98	592.007957458496	1295.87663269043	2529.73837947845	"CB7.2"	NA	"upper"	"22"	"2017-07-14 00:00:00"	1.56311453576865	0.922395015658794	0.386247893311813	291627.083333333	383600.333042073	"M.1"	"H.3"	"7"	36.760438752721	49.031098	266
"SB071017TAWCSCB63D10BR1TR1I406"	-0.30795713937818	-0.255225474431795	-0.851325233088854	1.45755158853594	-0.569838090372336	-0.337591326487498	-1.37910927176345	-1.2874412064342	-0.365175383737399	0.973418228091746	-1.35125105765011	0.762406592320091	1.0695207070458	-0.297032190867405	1.3366941847416	-0.991773864210612	98.0997965067586	455.232819240039	588.234005087271	7.41	11.23	19.9	595.183731079102	1237.73545074463	2471.59719753265	"CB6.3"	NA	"upper"	"22"	"2017-07-13 00:00:00"	1.55995053272451	0.929890858526314	0.367835549164561	295987.5	388973.238970661	"M.1"	"H.3"	"6"	21.8187699705401	47.023739	241
"SB071017TAWCSCB62D9BR1TR1I405"	-1.27617122692303	-0.315156601547077	-0.985734198204041	1.26043912438643	-0.691015525671444	-0.111489613937859	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.889872261686157	-1.5545303089306	0.893611047598033	1.25249683527587	-0.382572945947358	1.3467400613538	-0.886262595408274	98.0997965067586	455.232819240039	588.234005087271	7.41	11.23	19.9	595.183731079102	1237.73545074463	2471.59719753265	"CB6.2"	NA	"upper"	"22"	"2017-07-13 00:00:00"	1.56001902587519	0.929732472494834	0.368235698416981	295987.5	388973.238970661	"M.1"	"H.3"	"6"	34.8715975220574	46.367738	277
"SB071017TAWCSCB61D11BR1TR1I404"	-1.59738588018459	-0.305472178432971	-0.851325233088854	1.2459979361636	-0.512236207918804	-0.231019163316501	-1.37910927176345	-1.56111184438181	-0.36438684289181	1.1029171240659	-1.39620164315529	1.09608705882943	1.50082158073097	-0.593047842684355	1.40446958782768	-0.743744584259966	98.0997965067586	455.232819240039	588.234005087271	7.41	11.23	19.9	595.183731079102	1237.73545074463	2471.59719753265	"CB6.1"	NA	"upper"	"22"	"2017-07-13 00:00:00"	1.56024733637747	0.929203275615421	0.369569036291694	295987.5	388973.238970661	"M.1"	"H.3"	"6"	32.7999776583822	50.402217	254
"SB071017TAWCSCB71D20BR1TR1I417"	0.1857390398091	0.0177159708956522	0.139488462114262	-1.04006516927552	-0.998484630909619	-0.791750155639945	1.08020770838893	0.27946200611816	-0.326536882303539	-0.14668665406162	0.625742462627571	-0.817716199329695	-0.407358042239775	0.576059021434296	0.620536295872876	-0.610590400341629	266.877574284536	656.933673940894	794.491007888391	7.49	11.31	19.98	592.007957458496	1295.87663269043	2529.73837947845	"CB7.1"	NA	"lower"	"22"	"2017-07-14 00:00:00"	1.56289383561644	0.922929738569385	0.384968437231219	291627.083333333	383600.333042073	"M.3"	"H.2"	"5"	82.1691627172196	64.418834	355
"SB071017TAWCSCB71D20BR1TR1I408"	-1.59738588018459	-0.627209633503485	-1.17607165509181	0.890671027208613	-0.599360917647958	-0.225701129358201	-1.37910927176345	-1.56111184438181	-0.36438684289181	0.693047265143043	-1.5545303089306	0.806141410746071	1.3047757290559	-0.297032190867405	1.57283515287705	-0.610590400341629	266.877574284536	656.933673940894	794.491007888391	7.49	11.31	19.98	592.007957458496	1295.87663269043	2529.73837947845	"CB7.1"	NA	"upper"	"22"	"2017-07-14 00:00:00"	1.56289383561644	0.922929738569385	0.384968437231219	291627.083333333	383600.333042073	"M.1"	"H.3"	"5"	41.1784433033998	48.60639	289
"SB071017TAWCSCB54D25BR2TR1I412"	-1.22476794551825	-0.404475464410931	0.154265779211752	-0.815015725645997	-1.15435471724273	-1.39215281321218	1.02594007857863	0.27946200611816	-0.335210831605018	-1.18599757922513	0.747242694303746	-0.931449867352814	-0.526852656594111	0.878468414878132	0.360896320666337	-0.447045831042199	98.0997965067586	455.232819240039	588.234005087271	7.41	11.23	19.9	595.183731079102	1237.73545074463	2471.59719753265	"CB5.4"	NA	"lower"	"22"	"2017-07-13 00:00:00"	1.56044520547945	0.928743091563021	0.370723980710665	295987.5	388973.238970661	"M.3"	"H.2"	"5"	67.8864939849792	64.185317	351
"SB071017TAWCSCB54D25BR1TR1I402"	-1.59738588018459	0.118355743634835	-0.701374933287299	1.05668134608981	-0.108929529958186	0.148498174285237	-1.37910927176345	-1.2874412064342	-0.365175383737399	1.08646852033047	-1.5545303089306	1.15925957433362	1.72300687929606	-0.883452171302884	1.34576282035921	-0.447045831042199	98.0997965067586	455.232819240039	588.234005087271	7.41	11.23	19.9	595.183731079102	1237.73545074463	2471.59719753265	"CB5.4"	NA	"upper"	"22"	"2017-07-13 00:00:00"	1.56044520547945	0.928743091563021	0.370723980710665	295987.5	388973.238970661	"M.1"	"H.3"	"5"	25.7896855866245	44.705095	231
"SB071017TAWCSCB44D31BR1TR1I397"	0.0694382553554195	0.784255246547969	0.502219595619235	-1.75163327264158	0.361823651224317	1.55043399221344	1.11507507309129	1.05184981604696	-0.306034820318225	-0.708405935640815	0.824891670276724	-1.18622253977083	-0.851728639369946	0.160690140353538	0.348597217795535	0.414258061649525	143.92072773748	466.764110414368	593.505781951897	7.4	11.22	23.94	673.627269744873	1316.9458694458	2440.1543340683	"CB4.4"	NA	"lower"	"22"	"2017-07-10 00:00:00"	1.55201293759513	0.947072212581755	0.321020597712203	336702.083333333	436422.465834696	"M.3"	"H.1"	"3"	82.6721737313921	61.762978	353
"SB071017TAWCSCB51D33BR1TR1I398"	-0.598243319928107	0.761018351924206	0.43722308066783	-1.41411648780055	0.865223107704085	1.61925907459552	1.12068275529726	0.732906920273857	-0.303669197781458	-1.18671518732918	0.773879185777384	-1.09713309482902	-0.851728639369946	0.34374609767035	0.372804977633919	0.279870319652986	143.92072773748	466.764110414368	593.505781951897	7.4	11.22	23.94	673.627269744873	1316.9458694458	2440.1543340683	"CB5.1"	NA	"lower"	"22"	"2017-07-10 00:00:00"	1.55190829528158	0.947283074746813	0.320397840657866	336702.083333333	436422.465834696	"M.3"	"H.1"	"4"	63.7169787546813	59.53105	319
