"OEU.1"	"OEU.2"	"OEU.3"	"OEU.4"	"OEU.5"	"OEU.6"	"OEU.7"	"OEU.8"	"OEU.9"	"OEU.10"	"OEU.11"	"OEU.12"	"OEU.13"	"OEU.14"	"OEU.15"	"OEU.16"	"OEU.17"	"OEU.18"	"OEU.19"	"OEU.20"	"OEU.21"	"OEU.22"	"OEU.23"	"OEU.24"	"OEU.25"	"OEU.26"	"OEU.27"	"OEU.28"	"OEU.29"	"OEU.30"	"OEU.31"	"OEU.32"	"OEU.33"	"OEU.34"	"OEU.35"	"OEU.36"	"OEU.37"	"OEU.38"	"OEU.39"	"OEU.40"	"OEU.41"	"OEU.42"	"OEU.43"	"OEU.44"	"OEU.45"	"OEU.46"	"OEU.47"	"OEU.48"	"OEU.49"	"OEU.50"	"OEU.51"	"OEU.52"	"OEU.53"	"OEU.54"	"OEU.55"	"OEU.56"	"OEU.57"	"OEU.58"	"OEU.59"	"OEU.60"	"OEU.61"	"OEU.62"	"OEU.63"	"OEU.64"	"OEU.65"	"OEU.66"	"OEU.67"	"OEU.68"	"OEU.69"	"OEU.70"	"OEU.71"	"OEU.72"	"OEU.73"	"OEU.74"	"OEU.75"	"OEU.76"	"OEU.77"	"OEU.78"	"OEU.79"	"OEU.80"	"OEU.81"	"OEU.82"	"OEU.83"	"OEU.84"	"OEU.85"	"OEU.86"	"OEU.87"	"OEU.88"	"OEU.89"	"OEU.90"	"OEU.91"	"OEU.92"	"OEU.93"	"OEU.94"	"OEU.95"	"OEU.96"	"OEU.97"	"OEU.98"	"OEU.99"	"OEU.100"	"OEU.101"	"OEU.102"	"OEU.103"	"OEU.104"	"OEU.105"	"OEU.106"	"OEU.107"	"OEU.108"	"OEU.109"	"OEU.110"	"OEU.111"	"OEU.112"	"OEU.113"	"OEU.114"	"OEU.115"	"OEU.116"	"OEU.117"	"OEU.118"	"OEU.119"	"OEU.120"	"OEU.121"	"OEU.122"	"OEU.123"	"OEU.124"	"OEU.125"	"OEU.126"	"OEU.127"	"OEU.128"
"SB062617TAWCSCB53D25BR1TR1I366"	21325	0	58747	13159	0	10884	0	24571	0	9964	28995	11386	0	0	11557	0	0	0	415	8733	30801	25045	12529	0	22915	5963	0	0	6085	33786	4113	0	0	5843	3755	0	0	0	343	0	0	0	5867	0	16406	2868	3490	0	0	1672	0	0	729	0	0	0	0	2403	8266	0	3223	1455	4379	0	0	4767	9245	0	697	0	0	13229	0	0	0	0	0	2795	1355	862	0	12587	0	0	0	10363	0	0	0	1769	0	1376	0	0	0	1667	3345	0	0	0	0	0	0	0	3953	0	79303	109659	0	41629	3963	38230	0	42884	8186	1791	0	1984	0	0	192	0	0	0	0	3537	411	0
"SB062617TAWCSCB31D13BR1TR1I357"	38463	0	8062	219	73104	23792	0	44947	3959	19763	18605	51659	5238	7997	0	9023	224	20848	0	11919	0	27914	9380	0	0	0	605	0	0	16959	0	10110	0	0	12701	0	5241	0	0	0	19469	0	0	0	7292	9947	3364	0	0	1222	0	0	800	963	0	0	1449	0	2642	0	5352	3657	0	0	4078	0	2005	6925	0	633	0	0	0	26	0	0	7127	0	0	0	8704	11145	0	0	5586	0	0	0	0	0	0	0	0	14683	0	0	5272	0	0	0	0	690	0	0	0	0	42904	64596	0	76991	26962	0	0	62374	1972	0	0	0	0	0	0	0	0	0	0	1296	0	484
"SB071017TAWCSCB73D12BR1TR1I419"	55508	0	0	0	11171	27872	0	20425	18787	0	45993	0	573	27290	0	147	0	0	0	19687	0	0	0	0	9627	0	9357	7320	3019	17839	0	1131	0	355	0	0	0	3594	371	0	2167	25201	0	1049	0	10632	1998	891	5096	0	0	0	268	0	0	20021	0	12746	11117	0	0	4141	7755	0	4089	3983	1702	219	4248	0	7583	0	6451	762	0	0	0	0	0	0	3790	23436	0	0	0	18318	189	0	0	0	0	0	0	0	0	419	497	0	0	0	0	0	0	0	0	0	68312	38506	452	22824	57836	0	10432	81838	0	0	0	0	0	0	0	0	722	0	167	0	1538	0
"SB071017TAWCSCB73D12BR1TR1I410"	11454	0	24350	2034	29346	37	3721	42783	0	8136	37370	26086	0	2318	0	2324	449	6246	10297	0	39363	11829	3588	0	0	0	3275	2810	0	0	6643	0	0	6250	14545	5183	0	0	0	0	9160	398	378	0	0	0	0	0	0	152	0	4385	0	7556	12615	0	0	0	11884	6571	0	1489	8929	0	0	0	7640	13723	81	0	0	13351	0	0	0	9973	0	0	0	448	0	0	0	0	0	6507	0	0	0	0	0	2004	0	15646	15572	0	0	0	0	0	27985	0	0	1915	596	0	22850	29522	26678	25597	0	19654	12570	0	4844	83	0	0	244	15921	0	0	5584	2394	0	0	0	0
"SB071017TAWCSCB72D20BR1TR1I409"	56638	0	79253	14468	64512	3131	0	0	0	25502	0	2400	0	0	3508	0	0	17765	150	28164	3315	32633	0	448	13829	0	0	0	1645	0	0	0	0	0	0	6221	0	0	358	1717	0	0	0	3451	13211	0	3550	13479	3322	818	0	0	0	0	0	8897	4244	0	0	163	0	0	11402	4190	0	4711	0	3162	0	0	0	4887	7521	1254	5098	1608	0	0	0	0	0	0	0	0	0	14062	0	0	0	463	0	692	0	0	2047	1767	0	0	3110	0	6998	190	0	0	0	0	63997	6178	27421	28350	22931	9364	0	16855	0	5329	0	0	0	4863	0	9781	0	701	0	2827	596	0
"SB071017TAWCSCB63D10BR1TR1I406"	1760	0	37175	0	18255	13874	18363	1473	0	30073	36031	0	0	8381	5016	0	0	2514	1296	16614	0	0	18790	0	0	14385	1396	0	0	19972	0	16324	0	6305	6415	0	0	0	0	1451	0	12129	2751	0	0	0	12986	0	189	186	0	0	0	0	0	1540	0	2689	13635	332	0	130	4951	13306	0	0	3677	0	0	0	0	26215	0	0	0	0	0	0	71	0	0	0	0	0	8898	10631	0	0	0	0	3061	0	0	10915	0	0	6339	0	0	0	0	146	159	0	0	0	55072	4706	23167	65138	4878	0	0	10838	0	4675	309	0	0	0	0	10904	0	5435	1740	613	0	0
"SB071017TAWCSCB62D9BR1TR1I405"	30008	0	5442	1348	41792	7464	0	21145	0	0	23978	5313	10050	0	6907	45	0	2228	30901	26058	0	4896	8754	0	0	19922	4339	0	0	0	0	0	0	29158	202	0	0	0	609	0	33442	22573	0	0	0	0	4989	599	9563	0	0	0	2971	0	156	14622	0	0	0	242	9293	0	19729	0	780	4206	0	0	4890	0	0	7284	6669	0	7854	0	0	0	0	0	0	8516	0	0	2074	2809	0	0	0	0	1521	0	0	0	0	2750	0	0	0	0	0	0	0	89	0	0	13237	26777	52913	23335	42619	20940	2847	0	0	0	3252	2427	0	0	0	0	0	192	0	0	0	0
"SB071017TAWCSCB61D11BR1TR1I404"	6604	818	0	0	40678	20154	10727	94044	44	0	0	1968	0	10815	0	0	0	0	7594	13421	2548	7581	0	0	7845	1547	0	10127	0	8171	7770	9157	0	0	0	0	0	0	148	5341	0	44638	0	12633	0	0	0	0	0	0	0	3036	0	4413	1562	23996	0	0	0	2590	0	0	14184	0	2738	0	6254	0	2378	0	0	17	0	6192	5471	0	0	2047	187	0	3772	20858	0	284	5261	7427	0	0	0	0	0	3626	0	0	0	5340	1593	0	0	294	0	0	0	0	0	0	24699	29880	48697	4384	29034	0	0	38561	0	0	0	0	0	0	0	0	0	6613	0	0	0	0
"SB071017TAWCSCB71D20BR1TR1I417"	113061	0	40362	4021	5446	0	0	0	2773	4808	19800	9458	9969	37991	0	0	0	11411	29268	0	14841	0	15884	0	0	16116	2180	0	0	0	0	4626	0	0	3852	0	0	0	0	0	0	0	0	0	170	0	0	6820	1559	0	0	0	0	0	0	0	0	6054	0	0	0	0	6028	0	7517	3334	1178	0	11104	0	0	518	3795	0	3238	934	0	0	0	0	0	0	0	0	0	0	1723	0	0	2985	871	389	0	0	1938	778	4308	2068	2746	0	9912	4874	0	0	12524	0	0	32160	45649	29104	106225	32174	0	18008	3472	2429	601	4211	0	0	0	0	0	0	0	0	0	0
"SB071017TAWCSCB71D20BR1TR1I408"	0	0	124693	7128	38982	1680	5958	12850	11468	4180	8311	36712	1838	10084	0	0	0	0	30575	0	8031	0	9027	0	4417	0	0	0	0	0	2932	0	0	2719	24621	0	0	0	0	0	0	1727	0	0	0	15806	923	1260	0	0	0	704	0	0	0	0	0	0	0	946	16067	6904	0	3578	0	0	9402	694	6620	0	0	38322	0	0	0	0	13258	0	0	0	0	0	0	0	0	13122	0	0	3706	0	1152	346	0	15026	0	0	5421	0	17523	0	0	0	0	437	0	0	73825	5783	3637	38412	0	0	0	6634	0	0	0	0	0	7239	0	0	0	3678	5212	0	0	0
"SB071017TAWCSCB54D25BR2TR1I412"	118633	0	0	0	31008	16710	0	15084	3034	53972	10155	0	0	21177	0	6762	706	0	0	0	5251	0	6275	2967	0	0	5772	0	24	0	13635	0	0	10268	2486	0	4131	0	0	3440	127	29649	0	9401	0	333	0	0	0	0	3276	0	0	0	0	3714	0	0	0	10576	0	0	3836	8746	0	0	5945	0	0	1793	0	0	0	0	0	0	0	0	0	0	13389	17560	34	0	0	568	1176	0	0	0	3270	567	0	0	1378	0	0	0	0	0	3136	0	0	0	4755	0	45236	41866	0	87274	75567	11338	21850	0	14559	9626	0	0	0	0	0	2031	3778	2786	0	0	645	1676
"SB071017TAWCSCB54D25BR1TR1I402"	14144	0	9026	37310	0	6120	6775	1190	0	0	0	13007	0	3880	0	0	277	0	15756	28679	69623	0	0	0	6118	2240	891	3651	0	8340	0	0	0	5633	26271	2671	3787	0	0	7172	0	34479	0	0	1120	9690	4579	0	0	0	0	1189	0	0	3073	0	0	1152	0	0	111	5165	0	7749	0	0	0	0	0	5815	0	22932	6970	0	7864	0	0	0	0	0	0	7264	0	0	0	12355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6519	22727	15050	24047	32743	43041	0	41981	13491	0	1791	0	0	608	0	0	1595	1340	2861	0	0	0
"SB071017TAWCSCB44D31BR1TR1I397"	133477	0	0	0	6157	0	3361	6439	3081	46811	0	28703	0	0	0	0	0	0	606	0	0	30202	25047	0	0	0	13936	8785	0	0	0	0	0	4841	11599	0	1752	0	0	0	11775	0	0	3716	14784	11426	0	0	0	7913	272	2201	0	0	9755	0	2952	0	3341	497	9249	9953	0	10861	972	0	0	0	0	0	0	16301	1645	0	0	4802	0	565	0	2443	0	18798	0	3690	0	30264	308	850	0	4615	0	0	0	161	12622	0	7330	0	3969	910	0	0	0	0	0	2038	0	38921	36687	0	69451	36947	0	4688	4910	0	0	0	0	0	1481	9381	266	9502	96	0	0	1313
"SB071017TAWCSCB51D33BR1TR1I398"	41526	0	0	10786	0	11671	0	45976	0	0	768	7308	0	0	0	0	0	0	35936	0	18764	5052	0	4088	1488	10327	0	0	0	0	9797	0	0	0	3956	3402	5477	0	0	6203	3719	84122	5228	0	0	23136	0	0	0	939	0	707	0	5433	0	41290	268	0	6164	0	0	3124	0	0	1814	0	2384	8740	557	0	8101	17959	0	0	150	257	10010	0	0	3785	0	37930	0	0	4032	13497	0	0	0	0	32	0	0	19927	0	0	0	0	0	0	2450	1474	0	0	4696	7468	30714	4500	32574	51375	32164	25676	0	50151	0	14153	0	0	0	3237	0	0	0	0	0	76	0	0
"SB071017TAWCSCB31D13BR1TR1I391"	31229	0	23942	0	2112	0	0	90005	6107	0	1942	0	0	18883	849	0	0	7820	26291	29775	37205	8397	0	0	0	0	7304	7917	0	0	23375	6892	0	8685	0	5032	0	0	0	0	0	23225	0	0	0	0	0	2961	0	7271	0	279	0	0	0	0	0	0	0	0	0	3418	1103	0	0	1872	15584	0	10274	0	803	6649	6722	1346	1150	0	6891	1518	0	0	0	31643	0	0	4964	12934	0	0	969	340	487	0	0	7128	0	0	484	0	0	2465	986	1456	46	0	0	0	28807	107283	84318	76921	0	31747	0	16236	0	6718	0	0	0	3448	0	0	3922	0	0	0	0	0
"SB071017TAWCSCB32D10BR1TR1I392"	76344	472	33700	2275	0	0	11219	65945	0	0	8467	0	3794	4671	0	3228	0	1580	24754	9632	0	0	3898	3329	0	11531	6697	48864	2839	0	0	3955	0	0	6067	0	0	0	0	0	0	38889	11761	5585	0	7605	0	1717	10716	2805	0	0	0	3498	3981	0	0	0	0	0	0	0	0	9884	0	0	0	0	0	975	0	139	10303	0	0	0	0	0	161	2483	0	5599	0	0	18544	0	0	0	559	0	0	0	0	0	0	0	630	0	0	0	5401	83	171	0	0	701	3399	82926	16532	43292	17123	19403	18643	5560	394	3455	4340	15321	0	0	0	17188	199	0	0	0	0	0
"SB071017TAWCSCB33CD5BR1TR1I388"	24598	0	94948	0	0	9585	0	94896	0	0	34326	0	0	0	0	0	145	180	0	9021	18865	1752	1001	1598	0	16471	0	0	0	0	0	0	0	10521	0	0	1957	98	0	0	0	57326	0	0	10102	8783	0	0	385	0	4140	0	0	9546	0	8128	0	0	0	0	0	0	4760	5397	1047	2485	2536	0	2033	0	0	7056	1165	20995	0	1690	0	0	364	0	0	13869	6864	0	2540	0	0	0	0	0	0	0	0	0	11941	0	0	0	0	0	0	0	687	0	0	254	32086	40352	16755	14055	80445	7676	7969	0	15330	0	3181	2745	0	0	0	4214	0	0	0	0	0	0
"SB071017TAWCSCB22D11BR2TR1I390"	24001	0	15395	32175	33185	7610	2248	104019	0	0	7726	0	0	17561	0	0	0	5536	7878	0	0	3500	0	0	0	0	0	0	0	0	1946	11586	0	1509	38300	0	0	0	0	977	6416	32940	7310	8087	526	0	3940	0	535	6254	0	6672	0	0	0	1174	0	0	0	3601	3308	0	0	11644	0	0	0	0	1808	883	0	16156	5296	4005	0	0	5259	0	3162	0	0	0	0	0	0	32453	0	0	0	0	0	0	0	627	283	0	9783	359	3831	0	0	0	881	0	1172	3650	35396	76379	144539	62742	20032	0	14218	10035	0	13267	0	0	0	0	0	8101	3463	0	0	7136	0	3441
"SB071017TAWCSCB42CD26BR1TR1I395"	22305	711	48935	28016	13937	30970	0	42346	0	0	0	0	0	8302	0	0	1735	5082	0	11238	0	0	55410	3427	0	0	0	2733	0	0	0	0	0	2039	20986	0	0	0	0	13169	1892	26482	5399	6586	0	21223	0	10081	2765	1471	4084	0	16118	0	0	1428	581	2803	0	0	0	0	0	0	0	0	9496	8574	0	0	4076	17492	0	0	0	0	4973	0	0	0	0	4659	1839	0	11352	0	0	0	391	0	866	0	1494	0	0	0	11992	0	0	0	0	0	0	1009	6067	0	112072	4760	47058	53395	0	56614	0	67539	0	0	2335	2908	0	0	0	0	0	0	0	0	0	0
"SB071017TAWCSCB43CD27BR1TR1I396"	21036	0	61677	41864	0	19986	0	41696	0	24692	10174	35179	645	0	1209	0	0	1976	10997	26715	15461	2945	3683	5716	4736	0	0	0	2841	15180	10103	0	0	1259	33171	0	0	1804	0	0	0	59000	0	4225	0	0	1874	0	0	9426	6053	8957	0	0	13832	0	1278	5164	6350	0	0	0	0	0	0	0	0	6871	0	0	0	9196	0	22310	0	0	0	0	0	0	0	8235	0	0	1791	21071	0	2289	0	0	0	0	0	10252	2607	2059	763	0	0	1288	0	2878	0	0	2551	0	50847	33497	50181	0	43508	0	0	0	0	5184	806	0	1032	0	0	0	0	391	0	0	0	0
"SB071017TAWCSCB44D5BR1TR1I387"	28763	1607	0	2253	3973	0	0	40733	0	6427	4151	15866	15264	2524	0	0	0	367	5440	0	0	0	0	1746	639	15	10546	14695	0	787	0	0	125	3194	19388	9022	0	0	0	1742	0	0	0	0	0	18126	0	9219	0	2477	3718	0	0	0	279	0	0	3298	0	2578	4530	0	2344	0	0	0	2726	137	0	0	0	29693	0	0	0	0	0	0	0	0	2081	43539	1724	0	0	15548	0	0	521	1591	0	0	0	0	0	0	0	0	9276	1089	0	0	0	0	0	2977	123633	35823	0	2939	22166	0	0	25293	9133	11761	4189	0	0	0	0	3625	9697	0	808	1142	0	0
"SB071017TAWCSCB33CD24BR1TR1I393"	19423	4275	26624	10531	8310	0	2861	0	0	9447	6912	8043	0	10954	0	2060	0	24502	950	38474	0	15460	0	0	5279	0	15197	0	2538	23535	0	19828	0	4139	74986	4360	0	388	0	178	0	35976	0	5502	0	0	2027	0	4408	0	0	8134	0	1280	2154	21298	0	6073	0	0	0	4799	6990	0	0	6514	0	0	0	965	0	14125	2757	4170	0	0	15909	10206	0	0	0	5782	0	0	0	0	0	0	0	0	0	0	0	12361	0	0	13614	5331	3688	280	6461	0	0	0	0	0	89731	26438	26378	0	40075	82853	6118	25153	0	0	0	2926	2269	0	1217	0	0	0	0	0	0	0
"SB080717TAWCSCB61D11BR1TR1I447"	2650	0	7732	4221	30020	0	4183	27915	0	0	353	47104	16223	18918	0	0	274	3886	15901	0	28303	0	31623	0	0	0	3082	60260	1884	9932	0	0	0	0	12464	0	0	1633	0	19677	5049	55757	12898	0	0	7761	0	555	0	0	11379	0	0	97	188	0	9883	0	10442	94	0	0	0	7280	0	9581	0	0	0	0	0	12705	5835	0	489	522	0	4465	0	5309	8140	0	0	258	0	0	193	2369	0	1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72556	75769	45855	10894	17414	10154	8242	6901	0	0	418	0	0	6669	0	0	0	0	543	0	985	2088
"SB080717TAWCSCB53D5BR1TR1I420"	98362	0	26790	0	5115	0	3515	0	704	14397	0	0	2230	19658	0	0	0	0	0	0	18774	0	0	0	0	0	0	27364	0	0	0	25314	0	13953	52339	3216	0	0	0	5651	0	35810	0	2976	1572	8090	0	0	309	0	0	0	312	6088	3508	0	0	0	0	0	11542	0	1132	0	1906	0	0	0	34116	0	2840	0	0	0	0	13801	7094	0	0	0	1737	0	5933	0	3148	3783	3222	879	0	0	0	948	980	0	0	0	0	0	0	0	0	0	0	0	828	0	52582	7302	10814	10168	78629	25938	0	0	9535	4389	1411	1862	0	7452	0	0	0	0	0	0	0	458
"SB080717TAWCSCB54D25BR2TR1I437"	0	0	0	8578	25369	22084	5930	52516	0	34466	0	0	0	0	2868	0	0	7005	12948	19349	0	7300	15615	0	0	0	0	196	2960	0	0	0	0	2244	11461	1046	0	98	0	0	1537	15763	2127	0	5374	0	2529	0	0	0	0	5995	0	0	17355	0	1325	1290	0	0	305	5678	27822	0	0	3963	27964	0	0	1538	612	0	0	10665	3547	5670	0	0	0	0	3163	14805	6261	839	7102	32258	0	0	0	0	0	0	0	0	4	0	0	6406	0	0	0	4618	0	0	0	6262	95471	16969	34460	0	34809	53126	0	0	0	0	6897	0	0	0	669	0	0	0	3813	0	0	0
"SB080717TAWCSCB54D25BR2TR1I446"	19444	0	8357	3354	99979	10749	0	0	0	270	0	10098	17956	0	0	0	0	0	15743	13445	54392	3151	0	0	0	2007	1414	0	5516	0	0	729	0	13717	0	0	0	0	0	2450	0	118782	0	0	0	0	0	1050	0	1571	0	0	976	0	0	0	2002	5701	0	0	0	13000	0	28358	0	0	0	20157	7865	0	0	24585	0	0	0	4153	0	2020	0	0	0	13717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753	2923	0	625	0	0	0	0	0	4419	8756	108122	20906	23031	44367	17710	0	8085	0	1629	0	0	0	0	0	6537	9608	0	3300	3918	3090	0
"SB080717TAWCSCB71D20BR1TR1I442"	28264	133	23298	34109	0	0	10813	13574	0	78265	0	16057	0	46589	0	12256	713	0	0	0	0	0	8757	0	4668	0	0	8868	0	0	6051	27936	250	0	0	0	326	0	0	0	10671	17642	22303	7728	0	0	9283	0	9305	0	0	16142	4666	3796	3695	0	0	0	3937	0	0	0	76	0	0	0	16132	0	0	2124	0	16663	8175	3296	0	0	0	0	0	2777	28	0	0	1202	0	29354	353	1982	0	1262	11126	0	0	6189	0	699	0	0	817	0	0	0	94	0	4463	0	26417	46138	3002	44198	30832	1015	988	6981	0	0	0	1452	0	0	0	0	0	772	0	0	0	0
"SB080717TAWCSCB71D20BR1TR1I451"	0	2432	0	0	49962	7052	4802	71408	7934	54222	688	342	0	0	0	0	0	10798	3250	17498	0	12851	4796	3192	0	0	31091	0	2634	0	0	0	0	2350	1397	5007	3648	0	0	3988	0	119057	3866	5484	725	0	1520	0	0	1497	0	5789	0	0	4263	5060	881	0	7851	442	0	0	4361	5618	0	11225	0	0	0	3698	6080	6802	1642	12961	2435	0	0	0	0	0	0	8251	4933	0	0	24787	0	0	0	0	0	0	0	173	0	0	6369	2104	3353	0	3401	750	163	0	0	0	51971	91854	23571	0	21955	0	0	13682	0	2749	0	0	0	0	0	0	0	3716	0	3527	0	0
"SB080717TAWCSCB62D9BR1TR1I439"	0	0	20640	0	11322	0	25874	77772	0	13112	4872	0	0	0	5869	2722	0	17408	5315	8854	6511	0	0	0	0	0	7178	29168	0	0	1538	0	0	7948	0	0	5417	0	267	683	0	36911	0	7825	0	34606	5639	0	0	7330	4150	11126	1690	0	0	19917	0	0	0	0	0	0	0	0	10208	2492	0	0	0	2034	700	3881	0	11527	0	0	11102	0	2369	0	0	0	0	1153	9429	0	0	0	0	0	0	0	0	1802	0	3456	0	0	4075	0	7996	0	0	0	0	1136	42895	50237	9806	0	71468	35964	0	0	0	3931	0	0	0	0	0	3360	0	3947	4901	0	0	594
"SB080717TAWCSCB73D12BR1TR1I453"	0	0	9255	0	67053	0	6096	0	0	17745	17436	10210	0	76879	0	0	0	721	0	19312	15626	14312	1534	0	1545	12561	8615	0	0	0	0	14755	0	0	1153	0	0	0	0	0	9009	19778	0	0	16044	48991	0	1286	0	1508	6412	10273	779	0	0	0	10854	0	0	0	0	0	29803	5943	0	0	0	0	0	0	0	28061	0	9231	651	0	0	0	1707	5754	0	19751	6540	694	1440	6779	1098	0	0	4464	0	0	180	8107	0	0	0	0	0	5551	0	0	83	0	0	0	69861	21762	40994	35500	0	509	0	7055	0	329	3125	0	0	0	0	3028	4038	4272	0	381	1205	2440
"SB080717TAWCSCB63D10BR1TR1I440"	111259	0	0	1955	69719	0	15540	6135	11106	5756	0	21224	0	26083	0	17724	0	0	0	0	24963	10661	4921	730	0	5223	0	0	0	9669	0	0	34	1304	42789	0	0	0	0	2292	2419	68	5877	2869	0	13607	0	0	0	0	0	3156	0	0	3566	24222	0	0	11819	2656	2725	0	31049	0	0	0	0	0	0	0	438	24204	1770	10173	0	3132	5101	0	0	0	1042	18096	0	0	0	0	0	0	1831	2221	0	79	0	0	0	0	0	4274	0	0	0	0	0	738	0	0	12562	40828	27310	44476	0	37868	0	64367	23655	0	0	2605	0	0	385	0	0	0	0	0	0	1731
"SB080717TAWCSCB72D20BR1TR1I443"	73794	0	31873	23893	32236	0	2267	8756	0	46590	10997	4728	0	1710	4167	0	0	6359	2363	10891	8383	0	0	0	2245	0	0	14411	0	4321	15796	0	0	0	4274	4999	0	0	0	3703	2115	30733	0	655	0	0	0	0	0	4786	5588	5331	0	1899	2348	0	680	0	0	0	2374	0	25802	1705	0	0	9090	2676	0	0	0	34196	1347	0	7323	1087	1622	1358	694	0	0	0	0	0	0	24962	0	0	1451	2354	0	1940	0	0	1243	0	0	0	6004	0	0	2506	0	0	0	0	43748	42580	0	17417	25812	51516	145	8873	15283	0	0	0	0	11284	0	7618	0	4937	0	0	675	0
"SB080717TAWCSCB63D10BR1TR1I449"	57519	0	18747	8799	0	105	2420	85175	0	24019	0	12530	7983	1994	0	3023	0	0	24187	16804	0	0	0	0	3719	1225	15009	0	0	0	3442	6757	0	0	0	3543	0	0	0	0	0	7864	0	0	12400	7483	6718	0	7483	0	0	0	0	1678	0	0	0	0	0	0	0	0	18347	0	0	0	0	0	0	1876	0	0	0	4636	2635	0	0	0	0	0	14146	2956	6093	0	0	12133	0	0	32	0	0	0	0	9570	3254	0	5119	0	0	1145	0	519	0	0	0	0	18679	44733	54954	8404	82474	33182	6695	41189	0	533	0	10809	0	21252	5341	0	96	0	0	2626	0	0
"SB080717TAWCSCB72D20BR1TR1I452"	0	0	41496	0	56653	15208	0	23709	4358	43148	0	28761	0	13610	0	0	530	0	12667	0	60367	4695	0	0	0	0	26257	36954	7902	0	783	8005	0	0	42781	705	0	132	0	2534	0	60146	11800	815	0	11845	0	795	1119	0	443	3487	0	6545	3798	0	0	0	0	0	2258	8290	10517	3085	0	0	0	0	0	0	9201	12537	0	3719	1879	0	14716	0	1735	0	14539	329	0	0	9096	0	0	0	0	0	3845	0	0	0	1322	0	5543	0	0	0	0	0	0	0	6997	3269	3097	12854	16597	35254	0	0	0	21779	0	3602	0	8632	0	0	0	0	0	23	0	0	0	0
"SB080717TAWCSCB73D12BR1TR1I444"	52831	0	20722	0	0	0	0	41111	1162	36302	0	7635	1746	18167	0	3518	1902	2217	16942	915	0	0	3241	2199	1386	13460	272	14031	0	7285	2160	0	0	6832	815	0	0	0	869	0	0	14211	0	0	0	920	0	0	557	115	4443	0	0	0	0	31220	0	0	0	1135	5725	2746	26721	0	0	9648	6041	3244	0	0	0	11343	0	0	593	4254	17136	695	894	11064	0	0	0	2656	0	12347	0	0	0	0	0	5947	130	0	0	0	0	0	2680	0	14615	0	0	0	0	4837	33780	39932	0	35389	13452	24512	0	24066	0	0	0	0	354	0	0	0	0	0	0	0	0	0
"SB080717TAWCSCB51D33BR1TR1I432"	42354	0	3577	0	0	22402	0	30307	0	54111	2798	23094	0	4702	0	20134	0	0	0	6442	0	7926	0	0	0	3771	0	492	0	3537	0	0	0	0	91	0	0	0	0	12370	0	40736	2049	0	20076	0	0	0	0	0	3697	2784	0	423	0	0	3393	0	0	0	0	0	0	0	3181	0	0	0	0	0	580	32595	0	284	0	1612	0	0	0	0	0	31218	1511	0	2016	14937	0	0	0	0	2584	0	0	0	0	0	0	2374	0	2684	8065	0	451	0	641	8150	90769	0	0	37955	61308	97917	0	37211	18806	0	0	2512	0	6254	0	432	0	6184	2709	0	0	0
"SB080717TAWCSCB62D9BR1TR1I448"	55063	0	6700	339	61749	3914	0	18087	0	16913	0	0	11379	509	0	0	0	0	8065	0	18323	0	0	0	0	5862	0	37557	1184	9649	0	13659	0	3045	3677	0	0	0	0	22615	0	43405	0	0	3434	10047	13909	0	1434	5402	0	0	1796	0	0	5666	0	7077	737	0	0	17002	0	6724	0	0	5153	5990	0	0	0	13188	0	0	0	0	27179	0	0	2511	0	0	0	0	0	25264	1188	0	0	0	0	2372	0	0	0	0	0	3780	4844	0	0	73	0	2833	4478	1398	45181	0	50499	0	66079	60583	0	16050	0	838	0	4968	0	2636	0	4464	5481	0	0	0	0	0
"SB080717TAWCSCB44D31BR1TR1I431"	33960	0	0	0	31801	1703	24767	29956	1440	41958	0	16376	4801	35228	0	0	0	0	0	5655	1701	0	0	2959	0	0	15702	33336	0	383	7346	6834	0	8574	52936	0	1918	2347	0	0	6213	49723	0	2249	3709	10844	0	13242	0	7549	0	0	243	0	0	6318	0	0	0	0	0	5609	0	0	0	0	9101	9461	0	0	6120	10250	0	0	2409	8218	0	7533	0	0	0	24905	0	2746	0	0	1953	0	1878	0	0	1671	0	0	0	0	3484	0	0	441	8580	5148	0	1184	3559	9038	41146	6509	26380	58573	3280	33507	7392	899	0	0	0	4713	3270	0	0	0	0	0	2957	0	0	1250
"SB080717TAWCSCB31D13BR1TR1I425"	89012	0	30121	3684	16231	0	17807	34725	0	56127	0	0	0	0	0	6912	0	0	20530	0	9487	0	25762	1082	0	3746	0	0	6102	0	0	15567	88	0	0	0	5421	0	0	1237	0	0	0	0	0	0	2210	0	0	0	0	2699	1517	33	0	12111	0	0	2887	2717	5537	0	0	0	6657	1111	0	0	0	2016	0	0	1385	1285	0	1566	0	1858	0	0	0	54852	0	0	0	0	0	0	1498	280	0	0	196	0	241	0	0	0	0	0	0	0	0	0	0	0	36350	108520	15369	72236	11707	13757	16238	48652	17427	6731	10308	0	0	0	978	0	2779	1621	0	105	0	0
