"OEU.1"	"OEU.2"	"OEU.3"	"OEU.4"	"OEU.5"	"OEU.6"	"OEU.7"	"OEU.8"	"OEU.9"	"OEU.10"	"OEU.11"	"OEU.12"	"OEU.13"	"OEU.14"	"OEU.15"	"OEU.16"	"OEU.17"	"OEU.18"	"OEU.19"	"OEU.20"	"OEU.21"	"OEU.22"	"OEU.23"	"OEU.24"	"OEU.25"	"OEU.26"	"OEU.27"	"OEU.28"	"OEU.29"	"OEU.30"	"OEU.31"	"OEU.32"	"OEU.33"	"OEU.34"	"OEU.35"	"OEU.36"	"OEU.37"	"OEU.38"	"OEU.39"	"OEU.40"	"OEU.41"	"OEU.42"	"OEU.43"	"OEU.44"	"OEU.45"	"OEU.46"	"OEU.47"	"OEU.48"	"OEU.49"	"OEU.50"	"OEU.51"	"OEU.52"	"OEU.53"	"OEU.54"	"OEU.55"	"OEU.56"	"OEU.57"	"OEU.58"	"OEU.59"	"OEU.60"	"OEU.61"	"OEU.62"	"OEU.63"	"OEU.64"	"OEU.65"	"OEU.66"	"OEU.67"	"OEU.68"	"OEU.69"	"OEU.70"	"OEU.71"	"OEU.72"	"OEU.73"	"OEU.74"	"OEU.75"	"OEU.76"	"OEU.77"	"OEU.78"	"OEU.79"	"OEU.80"	"OEU.81"	"OEU.82"	"OEU.83"	"OEU.84"	"OEU.85"	"OEU.86"	"OEU.87"	"OEU.88"	"OEU.89"	"OEU.90"	"OEU.91"	"OEU.92"	"OEU.93"	"OEU.94"	"OEU.95"	"OEU.96"	"OEU.97"	"OEU.98"	"OEU.99"	"OEU.100"	"OEU.101"	"OEU.102"	"OEU.103"	"OEU.104"	"OEU.105"	"OEU.106"	"OEU.107"	"OEU.108"	"OEU.109"	"OEU.110"	"OEU.111"	"OEU.112"	"OEU.113"	"OEU.114"	"OEU.115"	"OEU.116"	"OEU.117"	"OEU.118"	"OEU.119"	"OEU.120"	"OEU.121"	"OEU.122"	"OEU.123"	"OEU.124"	"OEU.125"	"OEU.126"	"OEU.127"	"OEU.128"
"SB050817TAWCSCB44D31BR1TR1I329"	0	0	0	0	0	0	3315	166390	0	0	33477	0	0	0	0	0	0	91150	0	331	83527	0	8286	0	3977	5966	0	331	0	0	0	994	0	5635	11932	0	0	0	0	0	0	5303	0	11932	663	26516	1657	0	0	0	7292	9944	0	0	7292	3977	0	0	2320	0	2983	663	0	0	0	0	0	11601	0	663	2652	15578	0	3646	0	0	0	0	0	0	4640	0	3315	0	0	1326	0	0	0	0	331	0	0	1326	1657	0	0	0	0	0	0	0	0	3315	0	0	10275	170036	331	78555	18230	20219	5303	663	1326	0	0	0	331	0	1326	7955	0	0	663	0	0	0
"SB050817TAWCSCB51D33BR1TR1I330"	0	0	0	0	0	0	0	157773	0	0	30162	0	0	331	0	663	0	64302	331	994	99105	331	11601	0	4640	3646	0	0	0	0	994	663	0	1989	17236	0	0	0	0	0	0	4309	0	9612	1989	15247	1989	0	0	0	2652	6961	0	0	6629	14584	0	0	4309	0	2983	0	0	0	0	0	0	17567	0	331	1657	14584	0	4309	0	0	0	0	0	0	10938	0	6298	0	0	1657	0	0	0	0	994	1989	0	2320	2652	0	0	0	0	0	0	0	331	1989	0	0	8618	147829	0	68611	37123	24859	4972	663	663	0	0	0	331	331	4640	17899	0	0	331	3315	0	0
"SB050817TAWCSCB53D5BR1TR1I318"	0	0	0	0	994	331	2652	125290	1326	994	11269	0	0	331	0	1989	0	12264	0	15578	19224	0	10938	0	19224	1326	0	0	0	663	0	331	0	1657	2320	0	0	0	0	0	0	41100	0	24196	0	13258	4972	0	0	0	1326	331	0	0	663	663	0	0	1989	0	14584	2652	331	0	663	331	0	1657	4309	0	0	32814	0	0	0	0	0	0	0	0	1657	0	6629	0	0	17899	0	0	0	0	0	0	0	1657	0	0	331	0	0	0	0	0	0	994	0	0	16904	135234	3977	173682	25522	23865	9612	663	6961	0	0	0	0	0	0	663	0	0	0	0	0	0
"SB050817TAWCSCB42CD26BR1TR1I327"	0	0	331	0	663	0	18893	165396	1989	0	24859	0	0	331	0	0	0	46735	0	994	74246	0	4309	0	6961	9612	0	1326	0	0	0	0	0	5303	6298	0	0	0	0	0	0	5303	0	20882	331	26516	4640	331	0	0	17567	7292	0	0	5303	1989	663	0	1989	0	4972	663	0	0	0	0	0	5635	0	0	2652	21545	0	1657	0	0	0	0	0	0	5635	0	5303	0	0	1326	0	0	0	0	331	663	0	1989	663	0	0	331	0	0	0	0	0	3646	0	0	10607	189592	663	95128	15247	16573	7292	663	1326	0	0	0	0	0	331	7623	0	0	663	0	0	0
"SB060517TAWCSCB71D20BR1TR1I383"	0	0	0	0	0	0	10275	56679	0	86510	18893	0	0	0	0	0	0	5966	663	19556	36792	0	1989	0	331	6961	331	3646	331	0	663	4640	0	663	95459	0	0	0	0	0	0	6629	0	331	994	331	331	331	0	0	0	1989	663	0	0	2652	0	0	1989	0	994	1657	1326	0	4972	331	0	15247	3315	1657	663	16573	0	1326	663	0	0	0	0	0	663	1326	18230	0	0	9612	0	0	0	0	11932	0	0	26185	331	5303	0	0	0	0	0	0	0	0	663	0	72589	71263	9281	42426	16241	52701	3977	30825	12595	331	0	331	0	3646	2652	1989	0	0	994	0	331	0
"SB060517TAWCSCB54D25BR1TR1I368"	0	0	0	0	0	0	0	66622	331	95459	23865	663	0	0	0	1989	0	19224	0	78223	42095	0	5966	0	1657	1657	0	994	0	0	0	331	0	994	15578	0	0	0	0	0	0	40106	0	5635	1326	1989	331	994	0	1989	0	3315	663	0	0	663	0	0	55684	0	1989	1989	331	0	4309	663	0	9612	1657	0	2320	60325	0	4309	0	0	0	0	0	0	0	0	1326	0	0	41432	0	994	0	0	0	0	0	16241	0	331	0	0	0	0	1326	0	0	0	331	0	20882	59662	11601	30162	5635	26516	6961	8286	21213	5303	0	0	0	0	3315	0	0	0	331	0	1326	0
"SB060517TAWCSCB54D25BR1TR1I377"	1326	0	0	0	0	0	19887	53696	0	98774	23533	0	0	0	0	0	0	7623	0	18893	35466	0	5635	0	0	4972	0	3646	0	0	331	1326	0	331	97448	0	0	0	0	0	0	5303	0	2652	3977	331	0	663	0	0	0	1657	331	0	331	2983	0	0	1989	0	994	331	331	0	7623	0	0	19887	994	2320	331	18561	0	2320	331	0	0	331	0	0	331	663	21876	0	0	8618	0	0	0	0	10275	0	0	26516	331	8618	0	0	0	0	0	0	0	0	331	0	62976	78886	8618	37786	15578	54359	4309	27511	13590	0	0	0	0	5303	1326	663	0	331	1326	1326	0	331
"SB060517TAWCSCB71D20BR1TR1I374"	0	0	0	0	0	331	0	38449	0	172357	1326	0	0	0	0	0	0	3646	0	110706	1657	0	4309	0	663	2983	0	0	0	0	0	4640	0	0	15910	0	0	0	0	0	0	17567	0	5635	0	0	0	663	0	0	0	0	663	0	0	0	0	0	331	0	994	994	663	0	8286	0	0	3315	5966	0	0	65297	0	0	0	0	0	0	0	0	0	0	4640	0	0	19887	0	0	0	0	1326	0	0	17236	663	4640	0	0	0	0	0	0	0	0	1989	0	36460	59662	10275	48061	5966	11269	1657	31488	56347	1657	0	994	0	0	994	0	0	0	0	0	2320	0
"SB060517TAWCSCB61D11BR1TR1I370"	0	0	0	0	0	0	0	51707	994	203845	994	0	0	0	0	0	0	994	331	134571	994	0	2320	0	663	4309	0	0	0	0	0	1326	0	0	12927	0	331	0	0	0	0	39775	0	2983	0	331	663	994	0	663	0	0	331	0	0	0	0	0	0	0	3646	3977	663	0	7955	0	0	1326	2652	0	331	63971	0	0	0	0	0	0	0	0	0	0	2983	0	0	20550	0	0	0	0	331	0	0	10275	0	8949	0	0	0	0	663	0	0	0	1989	0	51044	44746	13258	45741	9612	10938	1989	32483	31488	1326	0	331	0	0	331	331	0	0	0	0	2983	0
"SB060517TAWCSCB73D12BR1TR1I385"	6298	0	1657	331	331	663	2320	28837	0	34471	49055	0	0	331	0	0	0	2983	5635	5303	29831	0	3646	0	0	2652	6629	12264	663	0	0	5635	0	1326	67285	1657	0	1326	0	0	0	3646	0	0	9281	0	331	0	0	663	0	10607	1989	994	4309	4640	0	0	19224	0	0	331	663	0	1989	0	331	25191	1326	331	7955	4640	0	31820	0	0	0	0	0	2320	0	11601	2652	0	0	3646	0	0	0	6629	1989	0	0	994	331	0	0	331	0	0	0	0	0	0	994	1657	51707	60325	17236	22207	39112	76898	5966	27511	8618	663	994	331	0	4640	1657	0	0	1326	15578	0	0	15578
"SB060517TAWCSCB62D9BR1TR1I371"	0	0	0	0	0	0	0	49718	663	196553	1989	0	0	0	0	663	0	1326	0	122638	663	0	4972	0	1657	4309	0	331	0	0	663	994	0	0	5966	0	0	0	0	0	0	42426	0	7292	0	0	1657	0	0	5966	0	0	994	0	0	0	0	0	0	0	2652	9281	331	0	5966	0	0	663	3977	0	0	58005	0	0	0	0	0	0	0	0	0	331	331	0	0	16573	0	0	0	0	0	331	0	6629	0	11269	0	0	0	0	0	0	0	0	2320	0	77229	35797	8949	49055	17899	13921	4309	15910	34471	994	0	0	0	0	0	0	0	0	0	0	663	0
"SB060517TAWCSCB62D9BR1TR1I380"	0	0	0	0	0	0	663	49055	331	123301	9612	0	0	0	0	331	0	4972	0	40769	20550	0	10607	0	1989	6629	0	1326	0	0	0	1989	0	0	70268	0	0	0	0	0	0	21545	0	2652	3315	0	0	0	0	0	0	1657	663	2983	663	2652	0	0	0	0	663	1989	994	0	6298	0	0	10607	2983	1326	663	25853	0	994	0	0	0	0	0	0	0	331	11601	0	0	7955	0	0	0	0	6298	0	0	18230	994	10938	0	0	0	0	0	0	0	0	1326	0	46404	62976	10607	63308	20882	34803	3646	24859	10607	0	0	0	0	24859	331	331	0	0	663	0	1989	0
"SB060517TAWCSCB63D10BR1TR1I372"	0	0	331	0	0	0	0	36129	331	214783	331	0	0	0	0	0	0	4640	0	140206	331	0	1989	0	1326	3315	0	0	0	0	0	331	0	0	5303	0	0	0	0	0	0	33477	0	3977	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	0	3315	3977	331	0	6629	663	663	994	2652	0	0	83858	0	0	0	0	0	0	0	0	0	331	2983	0	0	20550	0	1326	0	0	0	663	0	11601	0	11601	0	0	0	0	663	0	0	0	1326	0	24528	38449	12264	31157	4309	6629	994	35466	54027	994	0	0	0	0	663	0	0	0	0	0	2320	0
"SB060517TAWCSCB63D10BR1TR1I381"	331	0	0	0	0	331	663	48392	0	83195	17236	0	0	0	0	994	0	3646	0	49055	25853	0	3977	0	663	2320	331	2320	0	0	994	2652	0	0	88499	0	0	0	0	0	0	19556	0	3646	2320	0	0	331	0	331	0	331	994	0	331	7292	0	0	1326	0	994	994	663	0	5303	331	0	9281	2652	994	331	29500	0	1989	663	0	0	0	0	0	1326	331	10275	0	0	12595	0	0	0	0	4972	0	0	27842	1657	10938	0	0	0	0	0	0	0	0	0	0	56679	76235	18893	52701	13258	39443	1657	45409	17236	0	0	0	0	3977	331	2983	0	0	994	663	331	0
"SB060517TAWCSCB53D25BR2TR1I367"	994	0	0	0	994	0	9612	56679	0	74577	19556	0	0	0	0	0	0	10275	0	23202	34803	0	5966	0	331	9612	0	1989	0	0	0	3315	0	331	84521	0	0	0	0	0	0	14253	0	4640	1989	0	331	994	0	0	0	1989	0	0	0	8618	0	0	994	0	1989	994	2652	0	7623	331	0	16904	3315	1657	0	17567	0	663	0	0	0	0	0	0	331	331	29168	0	0	22870	0	0	0	0	7292	1326	0	13590	994	3646	0	0	0	0	0	0	0	331	331	0	29831	72589	14915	55022	8286	23202	4309	58336	22207	0	0	0	0	4309	2320	3977	0	663	663	331	331	0
"SB060517TAWCSCB61D11BR1TR1I379"	0	0	0	0	0	0	9944	71263	331	56347	13921	0	0	331	0	0	0	2320	0	15910	22539	0	1989	0	663	9612	0	2983	0	0	331	2983	0	663	117004	663	0	0	0	0	0	8618	0	4972	4309	331	331	0	331	0	0	1657	331	0	663	4640	663	0	331	0	994	1657	1989	0	5303	0	0	14253	2652	1326	1326	8618	0	663	994	0	0	0	0	0	331	663	16904	0	0	5966	0	0	0	0	3646	0	0	17899	331	4309	0	0	0	0	0	0	0	0	0	0	46735	96453	9612	56347	31820	35797	2983	18893	5635	0	0	0	0	32814	0	2983	0	0	994	331	0	0
"SB060517TAWCSCB53D5BR1TR1I352"	0	0	0	0	0	1326	0	49718	35797	56016	0	994	331	0	0	0	0	0	1657	62976	0	15247	994	5635	8949	6629	0	0	1657	2983	663	0	0	0	994	0	0	0	0	0	0	161750	0	2320	0	1326	0	2983	0	16573	3315	0	0	0	0	0	0	0	0	0	24196	1326	8618	0	6298	331	0	0	8618	0	0	44415	0	0	0	663	0	0	331	0	331	1657	1989	0	0	52038	0	7292	0	0	0	0	0	0	331	0	10607	0	0	0	4972	0	0	0	994	0	32483	24528	37454	42426	19887	3977	3977	8949	13590	2983	0	0	994	0	0	0	0	0	0	0	331	0
"SB060517TAWCSCB73D12BR1TR1I376"	331	0	0	331	0	994	0	35466	0	173020	5635	0	0	0	0	331	0	663	331	38780	5635	0	3315	0	0	5966	0	2652	0	0	331	2652	0	0	19556	0	0	0	0	0	0	16241	0	331	0	0	331	663	0	0	0	0	331	1657	1326	331	0	0	0	0	994	994	331	0	331	331	0	3646	2652	0	0	34471	0	0	0	0	0	0	0	0	0	6298	2983	0	0	15247	0	0	0	0	0	0	0	9944	0	1989	0	0	0	0	1326	0	0	0	2652	0	63971	58999	25191	61651	19556	44415	3315	41432	34471	5966	0	994	0	1657	331	331	0	0	0	0	663	0
"SB060517TAWCSCB31D13BR1TR1I357"	0	0	0	0	10275	663	5635	44746	37786	0	0	0	331	0	663	0	0	663	0	4972	1657	2320	0	1989	4309	6961	0	0	54359	2983	663	0	0	0	331	0	0	0	0	0	0	190255	0	4640	0	5303	0	2652	331	8618	6629	0	0	0	0	331	1657	0	0	0	29500	1989	61982	0	663	0	0	331	40438	1326	0	9944	0	0	0	0	0	0	0	0	331	0	2320	0	0	30494	0	8618	0	0	2320	994	663	331	0	0	3977	0	0	0	994	0	0	0	0	0	19224	18893	35466	49387	6298	1989	3646	994	331	331	0	0	663	0	0	0	0	0	0	0	0	0
"SB060517TAWCSCB22D11BR2TR1I356"	0	0	0	0	0	331	663	48061	29168	49055	0	1657	994	0	0	0	0	331	994	70268	0	17236	663	8286	10607	3646	0	0	331	4640	663	0	0	0	994	0	0	0	0	0	0	160756	0	4309	0	0	0	4309	0	11601	2320	0	0	0	0	331	0	0	0	0	17899	1657	5635	0	7623	994	0	0	9612	0	0	45078	0	0	0	331	0	0	0	0	331	0	331	0	0	62976	0	4309	0	0	331	0	0	0	0	331	10607	0	0	0	2983	0	0	0	0	0	35466	29831	37786	52038	12264	5966	4640	8286	17236	5303	0	0	663	0	0	0	0	0	0	0	0	0
"SB060517TAWCSCB44D31BR1TR1I363"	0	0	0	0	0	0	331	82864	0	663	18561	0	0	331	0	19887	0	33808	0	7292	35797	0	14584	0	1326	5635	331	663	331	0	0	331	0	1326	45409	0	0	0	0	0	0	5966	0	9612	994	5966	1657	331	663	0	0	2320	331	0	2652	17899	0	0	9281	0	994	663	1326	0	1989	0	0	9281	2320	331	663	17899	0	331	0	0	0	0	0	0	5635	0	6961	0	0	6629	0	0	0	0	663	0	0	21213	5966	0	0	0	0	0	0	0	1326	0	0	994	30162	128605	4309	78223	40106	48061	6298	5303	3977	0	0	0	0	2983	2983	8949	0	0	0	2983	0	0
"SB060517TAWCSCB44D5BR1TR1I353"	0	0	0	0	331	663	2983	44746	25522	18893	0	331	2320	0	331	663	331	331	0	54690	0	1657	1657	331	2652	6629	0	0	331	8286	2320	0	0	0	331	0	2983	0	0	0	0	144514	0	4309	0	1989	663	3977	0	20882	331	0	0	0	0	331	0	0	0	0	29168	3977	4309	0	1989	663	0	0	24528	0	0	39775	0	0	0	0	0	0	0	0	0	0	663	0	0	43089	0	22870	0	0	663	0	0	663	0	994	0	0	0	0	4640	0	0	0	663	0	34803	17236	21876	45741	14915	3315	2652	7623	16241	1657	0	0	0	0	0	0	0	0	0	0	3646	0
"SB060517TAWCSCB51D33BR1TR1I364"	0	0	0	331	0	0	0	65960	663	6298	15910	0	0	0	0	0	0	7623	331	7623	26848	0	1326	0	1326	20882	1657	994	331	0	663	1989	0	663	116009	0	0	0	0	0	0	29168	0	6629	2652	0	0	663	0	0	0	994	0	0	663	5966	0	0	994	0	3315	663	4972	0	7292	0	0	15578	1657	2983	1326	2320	0	0	0	0	0	0	0	0	1657	0	16904	0	0	22207	0	0	0	0	11269	1326	0	6298	1657	0	0	0	0	0	331	0	0	0	331	0	55353	90819	22539	69274	36792	58999	10275	28505	4640	0	0	0	0	6961	994	3646	0	0	994	331	0	0
"SB060517TAWCSCB43CD27BR1TR1I362"	0	0	0	0	663	0	0	68611	663	2320	12595	331	0	331	0	0	0	7623	0	7292	27511	0	1326	0	3315	23865	0	663	2652	331	331	3315	0	0	107723	0	0	0	0	0	0	42095	0	7955	994	994	331	331	0	0	1657	1657	0	0	0	4972	663	0	0	0	3315	0	16241	0	4640	0	0	13258	4972	2983	1326	4309	0	0	331	0	0	0	0	0	994	331	13590	0	0	30494	0	331	0	0	9281	994	0	4309	0	0	0	0	0	0	663	0	0	0	0	0	49055	84521	21213	75240	26185	43089	7623	25522	6298	0	0	0	0	2320	331	7955	0	0	331	0	0	0
"SB060517TAWCSCB42CD26BR1TR1I361"	0	0	0	331	0	0	0	71263	331	1326	11601	0	0	331	0	0	0	8949	0	7623	25191	0	331	0	2320	28837	0	331	6298	0	0	0	0	0	85515	0	0	0	0	0	0	36129	0	8949	0	0	0	663	0	0	1657	663	0	0	1657	7292	663	0	663	0	2983	0	17567	0	6961	0	0	11601	4972	2320	0	5635	0	0	0	0	0	0	0	0	4972	0	16904	0	0	38449	0	994	0	0	10607	0	0	2652	1657	0	0	0	0	0	331	0	0	0	0	0	54027	84521	27179	69606	33146	53364	7955	20219	5303	0	0	0	0	663	0	11601	0	0	0	0	0	0
"SB060517TAWCSCB33CD24BR1TR1I359"	0	0	0	0	994	0	0	86841	3646	331	26516	0	0	0	0	16904	0	22207	0	1989	68280	0	7623	0	331	6961	0	2652	15910	0	0	331	0	663	19887	0	0	0	0	0	0	20219	0	5635	0	6298	331	994	0	0	1989	2320	994	0	2652	8618	663	0	5635	0	3646	331	6629	0	994	0	0	18893	6961	663	331	25191	0	663	0	0	0	0	0	0	994	0	5303	0	0	4640	0	331	0	0	3315	0	0	37786	1657	0	0	0	0	0	0	0	331	0	0	0	29831	94133	5635	66291	29831	53364	5966	1326	2652	0	0	0	331	0	2320	5966	0	0	0	331	0	0
"SB060517TAWCSCB33CD5BR1TR1I354"	0	0	0	0	0	0	994	57010	25191	18230	0	0	994	0	0	663	0	331	0	48061	0	2320	994	2652	1989	4972	0	0	1326	6961	1326	0	0	0	331	0	1326	0	0	0	0	150812	0	3646	0	3977	663	1989	0	19556	663	0	0	0	0	0	0	0	0	0	23533	1657	3977	0	1326	663	0	0	24528	0	0	45741	0	0	0	0	0	0	0	0	0	0	331	0	0	40438	0	23865	0	0	331	0	0	331	0	0	0	0	0	0	4309	0	0	0	0	0	35797	16573	19556	44084	17567	3977	1326	7955	13258	1989	0	0	0	0	0	0	0	0	0	0	1989	0
"SB060517TAWCSCB32D10BR2TR1I358"	0	0	0	0	3315	0	663	79549	6298	0	51376	0	0	0	0	2320	0	21876	0	1657	63308	663	6961	0	331	4972	994	1989	15578	0	0	331	0	4309	32814	0	0	0	0	0	0	45409	0	2320	1326	6298	1326	663	0	2983	4309	22539	663	0	1989	2652	331	0	42426	0	8949	331	10607	0	331	0	0	13921	10607	663	5303	14253	0	11932	0	0	0	0	0	0	994	0	3315	0	0	11601	0	1657	0	0	331	0	663	20219	0	0	0	0	0	0	0	0	0	0	0	0	12595	104077	7955	39775	18561	54027	3646	1326	6298	0	0	0	0	0	3646	0	0	0	663	1989	0	331
"SB062617TAWCSCB44D31BR1TR1I363"	0	0	0	5966	77892	331	994	30162	1326	10275	6629	0	0	4640	0	0	0	2320	331	15578	994	0	663	0	0	8949	331	2983	4640	0	2983	0	0	663	17567	0	0	331	0	0	0	21545	1657	994	994	331	0	331	42426	1326	0	0	0	0	2652	4309	146172	0	0	1657	2652	331	37454	0	331	0	0	1657	20882	2652	0	13258	0	0	0	0	0	0	994	0	2652	1989	1989	0	0	16904	0	0	0	0	1657	663	994	2320	331	0	0	0	0	0	1326	0	0	0	1989	0	40438	8618	10938	21545	142526	13921	7623	26185	12595	0	0	0	0	994	0	1989	0	0	0	0	0	0
"SB062617TAWCSCB43CD27BR1TR1I362"	0	0	0	4309	89493	0	1657	27179	0	12927	1989	0	0	1657	331	0	0	663	0	30825	663	0	1326	0	0	6629	0	1989	3315	0	2983	0	0	1657	12595	0	663	1989	0	0	0	21545	994	2983	0	0	0	0	48724	1326	0	331	0	0	1657	2320	131919	0	0	994	2983	0	38780	0	1326	0	994	663	26185	1657	0	23202	0	0	0	0	0	0	331	0	994	2320	1989	0	0	21545	0	994	0	0	331	2320	2983	4972	331	0	0	0	0	0	2652	0	0	331	1326	0	37123	10275	20219	15578	105071	8949	9944	24528	15247	994	1326	0	0	0	0	1657	0	0	0	0	0	0
"SB062617TAWCSCB53D25BR1TR1I366"	0	0	0	42426	4640	0	1326	43089	331	21213	5635	331	0	1326	0	0	0	1326	331	13258	2983	0	663	0	331	14915	2652	3315	1657	0	1657	994	0	0	44415	0	0	0	0	0	0	31157	0	331	1657	0	0	0	331	1657	0	663	0	0	331	3646	5635	0	0	0	331	0	9612	0	331	2320	0	4972	8949	663	0	11601	0	0	994	0	0	0	0	0	331	9612	3977	0	0	11932	0	0	0	0	663	1326	0	0	663	663	0	0	0	1326	1326	0	0	994	1657	0	68943	47398	26848	40106	185946	50713	9281	21213	10938	2320	994	663	0	6629	0	994	0	0	0	0	0	0
"SB062617TAWCSCB31D13BR1TR1I357"	0	0	0	0	5635	3315	199205	5303	8949	7292	0	4309	5966	0	0	0	0	0	663	5303	0	1326	0	4972	4309	1657	0	0	331	45409	10275	0	994	0	0	0	4972	994	0	0	0	121975	0	331	0	663	0	6629	0	17567	0	0	0	331	0	994	663	0	0	0	2983	663	4640	0	3315	4972	331	0	6298	0	0	663	0	0	0	0	0	0	0	0	663	663	0	0	0	35466	0	994	0	0	331	1326	0	0	1326	331	22539	0	0	0	18561	0	0	0	1326	0	30825	1657	62976	30494	94133	2652	5635	3646	994	4972	0	0	3315	0	0	2320	0	0	0	0	0	0
"SB071017TAWCSCB73D12BR1TR1I419"	30825	0	18893	994	0	1326	2320	23533	0	31488	31157	663	0	331	0	663	0	2983	8286	2652	22539	0	1326	0	0	331	2320	23533	0	0	0	23533	0	1989	20219	0	0	0	4972	0	331	663	331	0	33808	0	0	0	0	0	0	5966	4972	0	1326	5303	0	0	8618	0	0	0	0	663	0	663	0	17236	1657	0	10275	1989	4640	68280	11601	0	0	0	0	1326	0	17567	331	0	2320	994	0	0	663	1326	0	0	0	4309	1326	0	0	0	2983	0	331	0	331	0	1657	331	69606	37786	17567	24528	13258	42758	4309	29831	2983	1326	1326	4640	0	1326	994	0	0	1326	2320	0	0	14584
"SB071017TAWCSCB73D12BR1TR1I410"	17899	0	13590	1326	0	663	0	7292	0	137885	1326	1657	0	663	0	0	0	331	8286	1989	0	0	331	0	0	331	1326	9281	0	0	0	17567	0	0	8286	0	0	663	3977	0	0	3646	0	0	1989	0	0	663	0	0	0	0	5303	0	0	0	0	0	0	0	0	0	0	0	0	6961	331	0	1326	331	0	994	0	0	331	0	0	0	0	331	0	18561	1326	0	0	4972	0	0	0	0	0	0	0	2320	0	0	0	0	0	0	994	0	0	0	8949	0	97116	34140	52370	33477	11269	32814	5966	33808	9612	15578	1326	14915	0	331	0	0	0	331	0	0	8286	0
"SB071017TAWCSCB72D20BR1TR1I409"	1989	0	2320	994	0	663	0	11932	0	170368	994	1326	0	0	0	0	331	0	7292	4309	0	0	331	0	0	994	0	5303	0	0	0	9612	0	0	1326	0	0	331	1989	0	0	7292	0	0	331	0	0	994	0	663	0	0	1989	0	0	0	0	0	0	0	331	331	0	0	331	7292	331	0	663	663	0	1657	0	0	0	0	0	0	0	331	0	10607	1326	994	0	7623	0	0	0	0	0	0	0	663	0	994	0	0	0	0	4972	0	0	0	10607	0	114352	41432	52370	38780	13590	29831	5635	31820	17899	16241	4640	25191	0	0	0	0	0	0	0	0	3977	0
"SB071017TAWCSCB63D10BR1TR1I406"	1657	0	1657	1657	0	0	0	8286	0	164070	0	2983	994	0	0	0	0	0	7623	2652	0	0	0	0	0	1657	0	3315	0	0	0	18893	0	0	1657	0	1326	1989	663	0	0	9612	0	0	0	0	0	4640	0	663	0	0	1326	0	0	0	0	0	0	0	0	331	331	0	663	4640	0	0	1657	0	0	1989	0	0	0	0	0	0	0	0	0	9281	663	0	0	17567	0	0	0	0	0	0	0	0	0	331	0	0	0	0	3315	0	0	0	3646	0	42758	36460	86510	38780	9281	10938	1657	30162	13590	17899	663	21876	0	331	0	0	0	0	0	0	5635	0
"SB071017TAWCSCB62D9BR1TR1I405"	2983	0	2983	3646	0	331	331	11601	331	172357	0	2320	663	0	0	0	331	0	8618	4972	0	0	0	0	0	2652	331	5635	0	0	331	12595	0	0	2652	0	0	663	331	0	0	8286	0	0	663	0	0	331	0	1989	0	0	2983	0	0	0	0	0	0	0	0	0	331	0	994	4309	331	0	1657	0	0	2983	0	0	331	0	0	0	331	0	0	11269	0	331	0	8286	0	0	0	0	0	0	0	0	0	1657	0	0	0	0	1989	0	0	0	4640	0	62976	36460	74246	36792	11601	22539	3315	30494	12927	17236	5303	23865	0	331	0	0	0	0	0	0	8286	0
"SB071017TAWCSCB61D11BR1TR1I404"	1989	0	1657	663	0	331	994	4972	0	154790	0	5303	1326	331	0	0	331	331	6298	7955	0	0	331	0	0	663	0	3315	0	0	0	11601	0	0	994	0	663	1326	0	0	0	13921	0	0	0	0	0	994	0	994	0	0	331	0	0	331	0	0	0	0	331	0	663	0	994	13258	2983	0	3315	0	0	6298	0	0	0	0	0	0	0	663	0	8286	0	0	0	17899	0	0	0	0	0	0	0	0	0	331	0	0	0	0	10607	0	0	0	7955	0	55022	28505	68611	35797	2983	13258	3646	47398	24859	23865	2983	26185	0	331	0	0	0	0	0	0	0	0
"SB071017TAWCSCB71D20BR1TR1I417"	20219	0	12264	11932	0	0	0	15578	0	25522	4640	1657	0	331	0	0	0	0	21213	2652	1326	0	331	0	0	2652	9612	12264	663	0	0	34471	0	0	27511	331	0	1657	1326	0	0	3977	0	0	1989	0	0	0	0	0	0	0	1989	0	0	13921	0	0	0	0	0	0	3315	0	331	994	331	1657	1989	1657	0	1326	0	0	0	0	0	0	0	4309	0	35466	2983	0	0	8286	0	0	0	0	1326	0	0	2983	2652	0	0	0	0	0	2320	663	0	0	2652	0	80875	51376	77560	41432	21213	57010	4640	45078	2983	3315	2983	3646	0	11932	331	4309	0	1657	331	1326	0	0
"SB071017TAWCSCB71D20BR1TR1I408"	4972	0	6298	1326	0	994	0	7292	331	176334	331	3646	0	0	0	331	0	0	7955	5303	0	0	0	0	0	2320	0	6629	0	0	0	12264	0	0	1989	0	0	663	2320	0	0	8286	0	0	663	0	0	0	0	663	0	0	3315	0	663	1326	0	0	0	0	331	994	663	0	331	8618	331	0	1326	331	0	3315	663	0	331	0	0	0	0	994	0	10938	331	331	0	9281	0	0	0	0	0	0	0	663	0	331	0	0	0	0	2983	0	0	0	12264	331	85184	37123	58336	36792	11601	30494	3315	30494	14253	17567	2983	15910	0	994	0	663	0	0	0	0	5966	0
